Year Month Day T95(degC)
1994  5 15 4.154722
1994  5 16 6.027612
1994  5 17 8.251631
1994  5 18 9.243719
1994  5 19 8.637255
1994  5 20 9.424801
1994  5 21 9.505658
1994  5 22 9.568206
1994  5 23 8.883883
1994  5 24 7.644973
1994  5 25 5.353384
1994  5 26 3.753867
1994  5 27 2.786675
1994  5 28 5.538610
1994  5 29 6.181047
1994  5 30 7.644619
1994  5 31 8.360692
1994  6  1 6.088136
1994  6  2 4.463571
1994  6  3 3.893944
1994  6  4 4.884918
1994  6  5 6.193069
1994  6  6 6.166711
1994  6  7 6.423690
1994  6  8 4.971436
1994  6  9 2.481953
1994  6 10 2.739681
1994  6 11 2.977002
1994  6 12 4.673592
1994  6 13 6.349146
1994  6 14 7.991200
1994  6 15 8.844728
1994  6 16 8.462521
1994  6 17 9.259559
1994  6 18 9.549088
1994  6 19 9.040424
1994  6 20 7.473326
1994  6 21 6.460126
1994  6 22 5.308516
1994  6 23 4.442326
1994  6 24 3.994513
1994  6 25 4.385032
1994  6 26 4.356797
1994  6 27 3.463282
1994  6 28 3.476483
1994  6 29 3.624368
1994  6 30 4.353682
1994  7  1 4.345430
1994  7  2 4.342566
1994  7  3 3.230406
1994  7  4 3.651858
1994  7  5 4.448513
1994  7  6 5.154505
1994  7  7 5.121424
1994  7  8 4.931233
1994  7  9 4.573212
1994  7 10 3.446575
1994  7 11 3.034960
1994  7 12 2.590970
1994  7 13 2.796355
1994  7 14 2.611829
1994  7 15 1.787182
1994  7 16 1.943214
1994  7 17 1.573071
1994  7 18 2.457027
1994  7 19 3.458947
1994  7 20 4.282043
1994  7 21 4.764586
1994  7 22 4.748314
1994  7 23 3.565328
1994  7 24 2.451024
1994  7 25 2.285595
1994  7 26 1.717723
1994  7 27 0.605027
1994  7 28 0.554095
1994  7 29 2.078919
1994  7 30 2.788253
1994  7 31 2.678731
1994  8  1 2.569417
1994  8  2 2.450634
1994  8  3 2.519060
1994  8  4 2.444551
1994  8  5 1.879527
1994  8  6 0.943563
1994  8  7 2.735670
1994  8  8 1.976830
1994  8  9 1.490021
1994  8 10 1.631468
1994  8 11 1.479923
1994  8 12 2.616892
1994  8 13 3.759683
1994  8 14 2.612258
1994  8 15 1.553979
1994  8 16 3.125804
1994  8 17 2.798782
1994  8 18 3.151114
1994  8 19 3.492747
1994  8 20 2.441198
1994  8 21 2.085256
1994  8 22 2.796162
1994  8 23 3.660092
1994  8 24 5.341850
1994  8 25 6.175024
1994  8 26 6.073356
1994  8 27 5.942614
1994  8 28 6.253006
1994  8 29 3.379994
1994  8 30 3.235786
1994  8 31 2.801129
1994  9  1 2.275183
1994  9  2 1.516415
1994  9  3 0.019380
1994  9  4 1.619810
1994  9  5 1.646952
1994  9  6 1.177856
1994  9  7 3.308799
1994  9  8 5.477619
1994  9  9 7.517764
1994  9 10 7.262691
1994  9 11 6.096954
1994  9 12 6.419567
1994  9 13 7.293037
1994  9 14 7.928605
1994  9 15 8.144747
1994  9 16 7.548994
1994  9 17 6.122049
1994  9 18 5.910194
1994  9 19 6.712337
1994  9 20 7.190456
1994  9 21 6.503397
1994  9 22 5.459882
1994  9 23 4.166970
1994  9 24 4.909475
1994  9 25 5.322097
1994  9 26 3.408237
1994  9 27 4.522468
1994  9 28 5.087118
1994  9 29 7.756752
1994  9 30 10.068108
1994 10  1 8.207543
1994 10  2 6.378365
1994 10  3 4.476702
1994 10  4 3.440114
1994 10  5 2.468691
1994 10  6 5.551402
1994 10  7 6.547991
1994 10  8 6.754000
1994 10  9 6.351141
1994 10 10 5.524021
1994 10 11 5.843632
1994 10 12 6.104238
1994 10 13 5.128315
1994 10 14 5.920613
1994 10 15 6.233533
1994 10 16 5.748224
1994 10 17 7.378828
1994 10 18 8.299128
1994 10 19 7.831945
1994 10 20 7.078535
1994 10 21 8.236042
1994 10 22 8.249637
1994 10 23 6.723607
1994 10 24 4.801305
1994 10 25 4.124772
1994 10 26 5.104275
1994 10 27 8.886092
1994 10 28 9.296195
1994 10 29 8.185262
1994 10 30 7.161104
1994 10 31 7.172514
1994 11  1 6.270440
1994 11  2 5.918379
1994 11  3 7.860486
1994 11  4 9.776581
1994 11  5 10.751632
1994 11  6 9.795684
1994 11  7 9.403139
1994 11  8 9.677498
1994 11  9 8.649185
1994 11 10 7.727817
1994 11 11 6.308258
1994 11 12 7.144739
1994 11 13 9.341295
1994 11 14 10.440086
1994 11 15 9.915296
1994 11 16 7.884163
1994 11 17 7.712481
1994 11 18 8.812665
1994 11 19 8.517694
1994 11 20 7.655874
1994 11 21 8.196446
1994 11 22 7.606752
1994 11 23 5.163545
1994 11 24 4.847328
1994 11 25 4.778121
1994 11 26 4.317944
1994 11 27 9.224730
1994 11 28 9.835634
1994 11 29 6.815603
1994 11 30 4.289821
1994 12  1 9.523640
1994 12  2 11.464698
1994 12  3 9.710451
1994 12  4 10.071624
1994 12  5 9.948013
1994 12  6 9.080183
1994 12  7 9.340481
1994 12  8 8.849299
1994 12  9 6.443229
1994 12 10 5.791233
1994 12 11 3.978021
1994 12 12 0.056623
1994 12 13 -0.331966
1994 12 14 1.514366
1994 12 15 3.483160
1994 12 16 4.738426
1994 12 17 5.801513
1994 12 18 6.093570
1994 12 19 7.219501
1994 12 20 7.892888
1994 12 21 9.963365
1994 12 22 11.168148
1994 12 23 11.468100
1994 12 24 10.883871
1994 12 25 11.760246
1994 12 26 12.056330
1994 12 27 12.005367
1994 12 28 11.753166
1994 12 29 8.196003
1994 12 30 6.218096
1994 12 31 5.959860
1995  1  1 5.296682
1995  1  2 4.876875
1995  1  3 0.201717
1995  1  4 -1.732563
1995  1  5 0.775539
1995  1  6 4.563062
1995  1  7 5.878596
1995  1  8 3.901111
1995  1  9 5.669946
1995  1 10 8.380298
1995  1 11 13.256034
1995  1 12 14.741935
1995  1 13 15.868983
1995  1 14 16.799753
1995  1 15 17.192943
1995  1 16 16.460871
1995  1 17 11.725227
1995  1 18 9.266329
1995  1 19 9.541431
1995  1 20 9.077658
1995  1 21 6.243888
1995  1 22 3.907729
1995  1 23 2.836817
1995  1 24 4.548857
1995  1 25 6.178816
1995  1 26 6.010064
1995  1 27 6.585410
1995  1 28 7.270777
1995  1 29 6.856374
1995  1 30 6.533038
1995  1 31 10.555323
1995  2  1 12.121563
1995  2  2 13.449827
1995  2  3 11.602696
1995  2  4 7.627993
1995  2  5 5.621731
1995  2  6 3.954459
1995  2  7 1.216307
1995  2  8 2.573227
1995  2  9 6.322957
1995  2 10 6.426211
1995  2 11 3.969130
1995  2 12 2.582690
1995  2 13 -4.333040
1995  2 14 -1.080826
1995  2 15 4.728435
1995  2 16 7.186895
1995  2 17 9.099176
1995  2 18 11.034468
1995  2 19 10.742563
1995  2 20 10.378710
1995  2 21 13.063936
1995  2 22 14.676921
1995  2 23 13.439254
1995  2 24 10.014120
1995  2 25 14.905214
1995  2 26 14.658328
1995  2 27 9.393956
1995  2 28 6.198883
1995  3  1 3.277374
1995  3  2 -1.220518
1995  3  3 0.089158
1995  3  4 1.608373
1995  3  5 2.567273
1995  3  6 5.705697
1995  3  7 9.157233
1995  3  8 11.834508
1995  3  9 7.736283
1995  3 10 7.274749
1995  3 11 11.557580
1995  3 12 13.986992
1995  3 13 15.170162
1995  3 14 15.955742
1995  3 15 15.621873
1995  3 16 14.702747
1995  3 17 13.634726
1995  3 18 11.083214
1995  3 19 11.537901
1995  3 20 11.604798
1995  3 21 11.509397
1995  3 22 13.604587
1995  3 23 11.017628
1995  3 24 9.848871
1995  3 25 6.785159
1995  3 26 7.335058
1995  3 27 7.796434
1995  3 28 4.190154
1995  3 29 3.888433
1995  3 30 3.312848
1995  3 31 0.776717
1995  4  1 1.916975
1995  4  2 7.998885
1995  4  3 8.638653
1995  4  4 6.961133
1995  4  5 6.893290
1995  4  6 8.640341
1995  4  7 7.994621
1995  4  8 9.837074
1995  4  9 9.893856
1995  4 10 10.094306
1995  4 11 9.938610
1995  4 12 6.851753
1995  4 13 4.065609
1995  4 14 6.841032
1995  4 15 7.226669
1995  4 16 6.546594
1995  4 17 6.613992
1995  4 18 7.087652
1995  4 19 8.860432
1995  4 20 8.895234
1995  4 21 6.210441
1995  4 22 6.165064
1995  4 23 4.385476
1995  4 24 1.177034
1995  4 25 0.929641
1995  4 26 1.728051
1995  4 27 3.251447
1995  4 28 3.831343
1995  4 29 1.482316
1995  4 30 2.496606
1995  5  1 2.682089
1995  5  2 1.940465
1995  5  3 2.339397
1995  5  4 3.013000
1995  5  5 3.785979
1995  5  6 3.022134
1995  5  7 3.658600
1995  5  8 4.162424
1995  5  9 3.981651
1995  5 10 4.234296
1995  5 11 4.500821
1995  5 12 5.047233
1995  5 13 5.342444
1995  5 14 5.798637
1995  5 15 5.897506
1995  5 16 5.685871
1995  5 17 5.266289
1995  5 18 4.410176
1995  5 19 4.327335
1995  5 20 3.462634
1995  5 21 2.584820
1995  5 22 2.910319
1995  5 23 3.724533
1995  5 24 4.488167
1995  5 25 4.945728
1995  5 26 4.349432
1995  5 27 3.907456
1995  5 28 3.391771
1995  5 29 3.523580
1995  5 30 5.311705
1995  5 31 6.883332
1995  6  1 7.516143
1995  6  2 6.871938
1995  6  3 6.070558
1995  6  4 5.459431
1995  6  5 5.885144
1995  6  6 5.862721
1995  6  7 5.741750
1995  6  8 5.375360
1995  6  9 4.699932
1995  6 10 4.479147
1995  6 11 3.953876
1995  6 12 3.005683
1995  6 13 3.999946
1995  6 14 5.445165
1995  6 15 7.165356
1995  6 16 8.146459
1995  6 17 9.683830
1995  6 18 10.488730
1995  6 19 10.725082
1995  6 20 9.530088
1995  6 21 8.730137
1995  6 22 7.570009
1995  6 23 7.207423
1995  6 24 6.802116
1995  6 25 6.083099
1995  6 26 5.005001
1995  6 27 3.077676
1995  6 28 2.629447
1995  6 29 3.145118
1995  6 30 3.201750
1995  7  1 2.214001
1995  7  2 0.624376
1995  7  3 1.310393
1995  7  4 2.643541
1995  7  5 3.342196
1995  7  6 3.798950
1995  7  7 3.745618
1995  7  8 4.340504
1995  7  9 3.546352
1995  7 10 4.882949
1995  7 11 7.094071
1995  7 12 8.524235
1995  7 13 9.393485
1995  7 14 9.927159
1995  7 15 8.639135
1995  7 16 6.743357
1995  7 17 4.172386
1995  7 18 3.112599
1995  7 19 2.701292
1995  7 20 2.589666
1995  7 21 3.191891
1995  7 22 2.758722
1995  7 23 3.144108
1995  7 24 3.592237
1995  7 25 4.065934
1995  7 26 4.079965
1995  7 27 4.536053
1995  7 28 5.077198
1995  7 29 5.490318
1995  7 30 5.998856
1995  7 31 6.519331
1995  8  1 6.062357
1995  8  2 5.441016
1995  8  3 4.924561
1995  8  4 4.659022
1995  8  5 3.668152
1995  8  6 3.080102
1995  8  7 4.307066
1995  8  8 6.932165
1995  8  9 5.913510
1995  8 10 5.031019
1995  8 11 5.936575
1995  8 12 6.024538
1995  8 13 6.207774
1995  8 14 6.460829
1995  8 15 6.233618
1995  8 16 6.327040
1995  8 17 6.661841
1995  8 18 6.947829
1995  8 19 6.382789
1995  8 20 5.661895
1995  8 21 5.672240
1995  8 22 6.242951
1995  8 23 6.139767
1995  8 24 5.339643
1995  8 25 5.226956
1995  8 26 5.292383
1995  8 27 6.064359
1995  8 28 6.646786
1995  8 29 6.780224
1995  8 30 7.273637
1995  8 31 7.191955
1995  9  1 6.773115
1995  9  2 5.834122
1995  9  3 6.020433
1995  9  4 6.839648
1995  9  5 6.954350
1995  9  6 6.535796
1995  9  7 5.517716
1995  9  8 4.358512
1995  9  9 3.145405
1995  9 10 3.120161
1995  9 11 3.047440
1995  9 12 4.310434
1995  9 13 5.848621
1995  9 14 5.589955
1995  9 15 5.472569
1995  9 16 6.144203
1995  9 17 4.434596
1995  9 18 3.153154
1995  9 19 2.846313
1995  9 20 2.574977
1995  9 21 2.522651
1995  9 22 2.941656
1995  9 23 2.223846
1995  9 24 -2.014669
1995  9 25 0.536486
1995  9 26 3.994753
1995  9 27 5.899930
1995  9 28 8.323184
1995  9 29 8.046833
1995  9 30 6.684203
1995 10  1 6.857452
1995 10  2 6.287520
1995 10  3 6.307949
1995 10  4 4.578213
1995 10  5 3.590776
1995 10  6 5.097543
1995 10  7 5.654986
1995 10  8 3.155006
1995 10  9 3.477809
1995 10 10 5.906614
1995 10 11 11.372498
1995 10 12 13.268872
1995 10 13 13.103588
1995 10 14 10.850548
1995 10 15 6.806693
1995 10 16 8.060688
1995 10 17 9.330143
1995 10 18 8.859264
1995 10 19 8.840856
1995 10 20 8.219351
1995 10 21 5.739488
1995 10 22 6.217090
1995 10 23 7.720124
1995 10 24 8.034188
1995 10 25 6.753574
1995 10 26 4.503461
1995 10 27 5.040672
1995 10 28 5.527523
1995 10 29 4.009571
1995 10 30 2.545068
1995 10 31 1.543745
1995 11  1 5.151568
1995 11  2 7.266197
1995 11  3 7.358231
1995 11  4 3.602732
1995 11  5 0.567091
1995 11  6 4.322669
1995 11  7 3.339415
1995 11  8 2.432879
1995 11  9 6.486486
1995 11 10 8.485348
1995 11 11 6.578590
1995 11 12 6.618794
1995 11 13 4.782993
1995 11 14 0.993054
1995 11 15 3.796978
1995 11 16 5.153974
1995 11 17 7.204388
1995 11 18 7.772171
1995 11 19 10.224935
1995 11 20 7.628419
1995 11 21 5.009577
1995 11 22 5.188512
1995 11 23 4.823688
1995 11 24 6.715106
1995 11 25 10.923845
1995 11 26 10.690563
1995 11 27 10.191774
1995 11 28 8.729599
1995 11 29 7.861730
1995 11 30 12.373889
1995 12  1 13.755991
1995 12  2 11.979643
1995 12  3 11.847338
1995 12  4 9.677581
1995 12  5 9.658046
1995 12  6 7.365560
1995 12  7 2.948520
1995 12  8 0.285385
1995 12  9 -1.351270
1995 12 10 -3.007997
1995 12 11 -1.312042
1995 12 12 2.050850
1995 12 13 8.599787
1995 12 14 11.601326
1995 12 15 11.520235
1995 12 16 10.212385
1995 12 17 8.053190
1995 12 18 5.594131
1995 12 19 5.467145
1995 12 20 3.825403
1995 12 21 0.551792
1995 12 22 0.982829
1995 12 23 3.509917
1995 12 24 3.558634
1995 12 25 3.055597
1995 12 26 5.757369
1995 12 27 5.759450
1995 12 28 3.186396
1995 12 29 3.409238
1995 12 30 4.249561
1995 12 31 5.133132
1996  1  1 4.842517
1996  1  2 6.229388
1996  1  3 5.849029
1996  1  4 2.421202
1996  1  5 1.374367
1996  1  6 1.833240
1996  1  7 -0.799818
1996  1  8 6.475281
1996  1  9 9.488541
1996  1 10 8.355922
1996  1 11 9.466110
1996  1 12 13.468684
1996  1 13 16.113359
1996  1 14 16.015128
1996  1 15 12.389042
1996  1 16 11.715605
1996  1 17 13.742614
1996  1 18 15.789361
1996  1 19 16.143950
1996  1 20 12.506478
1996  1 21 5.584152
1996  1 22 7.301701
1996  1 23 6.522409
1996  1 24 8.081390
1996  1 25 8.446686
1996  1 26 6.434729
1996  1 27 9.286221
1996  1 28 9.832821
1996  1 29 4.679758
1996  1 30 5.252544
1996  1 31 5.489005
1996  2  1 -1.789105
1996  2  2 -4.646428
1996  2  3 -5.590472
1996  2  4 -6.625390
1996  2  5 -2.861587
1996  2  6 6.967095
1996  2  7 11.704826
1996  2  8 11.833117
1996  2  9 13.795864
1996  2 10 15.182783
1996  2 11 11.958697
1996  2 12 7.878764
1996  2 13 9.922754
1996  2 14 10.583382
1996  2 15 8.814565
1996  2 16 4.375126
1996  2 17 5.107776
1996  2 18 5.740167
1996  2 19 13.210488
1996  2 20 13.726284
1996  2 21 12.931132
1996  2 22 11.737244
1996  2 23 14.413735
1996  2 24 13.753995
1996  2 25 13.162969
1996  2 26 13.597449
1996  2 27 13.794318
1996  2 28 13.307841
1996  2 29 5.960578
1996  3  1 -1.965703
1996  3  2 -0.404943
1996  3  3 1.201768
1996  3  4 5.755136
1996  3  5 7.205630
1996  3  6 7.801083
1996  3  7 6.497186
1996  3  8 -0.542410
1996  3  9 -3.482130
1996  3 10 4.397911
1996  3 11 8.974905
1996  3 12 9.867768
1996  3 13 11.378948
1996  3 14 11.288223
1996  3 15 9.392801
1996  3 16 7.598936
1996  3 17 6.269523
1996  3 18 4.478002
1996  3 19 4.886539
1996  3 20 4.292704
1996  3 21 -0.316189
1996  3 22 1.030454
1996  3 23 3.754538
1996  3 24 7.382801
1996  3 25 7.838644
1996  3 26 6.799697
1996  3 27 2.529639
1996  3 28 -0.142338
1996  3 29 0.974438
1996  3 30 2.831719
1996  3 31 3.884335
1996  4  1 5.308797
1996  4  2 9.474780
1996  4  3 11.444497
1996  4  4 8.662567
1996  4  5 6.314427
1996  4  6 0.789379
1996  4  7 1.014943
1996  4  8 2.847796
1996  4  9 5.093800
1996  4 10 11.363267
1996  4 11 13.704860
1996  4 12 11.979447
1996  4 13 9.601955
1996  4 14 5.965891
1996  4 15 4.625297
1996  4 16 3.196074
1996  4 17 8.506188
1996  4 18 9.491566
1996  4 19 9.128499
1996  4 20 8.809394
1996  4 21 7.185788
1996  4 22 8.719570
1996  4 23 8.811138
1996  4 24 9.083599
1996  4 25 9.487840
1996  4 26 5.230336
1996  4 27 4.240659
1996  4 28 3.383840
1996  4 29 4.713794
1996  4 30 5.375015
1996  5  1 0.800011
1996  5  2 2.698180
1996  5  3 3.778560
1996  5  4 4.791319
1996  5  5 5.112770
1996  5  6 5.032956
1996  5  7 4.322182
1996  5  8 3.996446
1996  5  9 5.856471
1996  5 10 6.465736
1996  5 11 6.346497
1996  5 12 2.994275
1996  5 13 -0.767064
1996  5 14 1.593874
1996  5 15 6.371747
1996  5 16 6.941596
1996  5 17 9.603997
1996  5 18 10.682431
1996  5 19 11.434394
1996  5 20 10.708669
1996  5 21 9.862079
1996  5 22 6.618323
1996  5 23 5.904383
1996  5 24 6.472771
1996  5 25 6.336340
1996  5 26 5.054298
1996  5 27 4.437226
1996  5 28 3.563727
1996  5 29 2.546416
1996  5 30 1.641518
1996  5 31 2.258364
1996  6  1 3.526694
1996  6  2 4.555749
1996  6  3 3.441832
1996  6  4 1.203495
1996  6  5 2.027459
1996  6  6 2.309810
1996  6  7 2.587793
1996  6  8 3.744697
1996  6  9 5.006907
1996  6 10 6.652291
1996  6 11 7.347781
1996  6 12 8.077634
1996  6 13 6.572961
1996  6 14 5.436807
1996  6 15 5.471322
1996  6 16 4.673426
1996  6 17 4.278955
1996  6 18 4.200187
1996  6 19 4.093097
1996  6 20 4.240345
1996  6 21 3.988220
1996  6 22 3.866474
1996  6 23 4.500465
1996  6 24 4.399442
1996  6 25 3.854904
1996  6 26 3.856562
1996  6 27 5.823562
1996  6 28 7.338123
1996  6 29 7.059064
1996  6 30 6.777731
1996  7  1 4.926289
1996  7  2 4.713398
1996  7  3 4.514686
1996  7  4 3.928506
1996  7  5 4.330239
1996  7  6 3.910814
1996  7  7 3.795608
1996  7  8 3.371292
1996  7  9 2.123480
1996  7 10 1.532503
1996  7 11 0.854744
1996  7 12 1.320571
1996  7 13 1.614249
1996  7 14 1.653178
1996  7 15 1.820998
1996  7 16 2.903742
1996  7 17 3.961769
1996  7 18 4.426685
1996  7 19 4.308376
1996  7 20 3.545011
1996  7 21 2.629125
1996  7 22 2.533442
1996  7 23 2.186707
1996  7 24 1.467665
1996  7 25 0.725155
1996  7 26 -0.374944
1996  7 27 -0.633998
1996  7 28 -0.043319
1996  7 29 0.246940
1996  7 30 0.604258
1996  7 31 0.544224
1996  8  1 0.284378
1996  8  2 1.062219
1996  8  3 1.901402
1996  8  4 2.479006
1996  8  5 3.568198
1996  8  6 5.192448
1996  8  7 5.844533
1996  8  8 4.599093
1996  8  9 2.082406
1996  8 10 0.822089
1996  8 11 1.626918
1996  8 12 3.003015
1996  8 13 2.896518
1996  8 14 2.631382
1996  8 15 2.228266
1996  8 16 2.441197
1996  8 17 3.748303
1996  8 18 3.817841
1996  8 19 2.765229
1996  8 20 3.296513
1996  8 21 4.431157
1996  8 22 4.344768
1996  8 23 4.443665
1996  8 24 5.098190
1996  8 25 5.805436
1996  8 26 3.590637
1996  8 27 2.925543
1996  8 28 3.590692
1996  8 29 5.050312
1996  8 30 5.180855
1996  8 31 5.590296
1996  9  1 5.352297
1996  9  2 4.883473
1996  9  3 5.222491
1996  9  4 5.819481
1996  9  5 6.994103
1996  9  6 7.294321
1996  9  7 6.005032
1996  9  8 5.164440
1996  9  9 5.349098
1996  9 10 5.588567
1996  9 11 5.184510
1996  9 12 3.376068
1996  9 13 1.666540
1996  9 14 0.421848
1996  9 15 0.420951
1996  9 16 1.272751
1996  9 17 2.248937
1996  9 18 1.929901
1996  9 19 2.143785
1996  9 20 2.744636
1996  9 21 2.414004
1996  9 22 2.991879
1996  9 23 2.961068
1996  9 24 2.610288
1996  9 25 2.461473
1996  9 26 2.359741
1996  9 27 2.466294
1996  9 28 2.725706
1996  9 29 2.882686
1996  9 30 5.455149
1996 10  1 7.202242
1996 10  2 7.339205
1996 10  3 3.685240
1996 10  4 2.441667
1996 10  5 7.084663
1996 10  6 7.936070
1996 10  7 5.406067
1996 10  8 4.862244
1996 10  9 4.486830
1996 10 10 1.168296
1996 10 11 6.066128
1996 10 12 11.978555
1996 10 13 11.384882
1996 10 14 10.570350
1996 10 15 9.176404
1996 10 16 9.290570
1996 10 17 9.339064
1996 10 18 7.769468
1996 10 19 4.846474
1996 10 20 5.010750
1996 10 21 4.551011
1996 10 22 4.538596
1996 10 23 5.369298
1996 10 24 4.298107
1996 10 25 5.143254
1996 10 26 7.792889
1996 10 27 8.917607
1996 10 28 7.876766
1996 10 29 7.336027
1996 10 30 8.003413
1996 10 31 7.989565
1996 11  1 5.469021
1996 11  2 4.800113
1996 11  3 7.091769
1996 11  4 7.324633
1996 11  5 5.037470
1996 11  6 7.246744
1996 11  7 8.434934
1996 11  8 9.982910
1996 11  9 8.814052
1996 11 10 4.223412
1996 11 11 1.613468
1996 11 12 -1.502367
1996 11 13 -0.304624
1996 11 14 1.710375
1996 11 15 2.767854
1996 11 16 4.714710
1996 11 17 6.105260
1996 11 18 5.354456
1996 11 19 3.830821
1996 11 20 5.219492
1996 11 21 6.406544
1996 11 22 5.257054
1996 11 23 2.368580
1996 11 24 4.626174
1996 11 25 5.834880
1996 11 26 4.853272
1996 11 27 1.440551
1996 11 28 1.838626
1996 11 29 3.160847
1996 11 30 4.723582
1996 12  1 7.917309
1996 12  2 8.823048
1996 12  3 4.381719
1996 12  4 3.005650
1996 12  5 2.025968
1996 12  6 6.562563
1996 12  7 7.121459
1996 12  8 6.130017
1996 12  9 8.230643
1996 12 10 11.941991
1996 12 11 12.701024
1996 12 12 11.882175
1996 12 13 10.482379
1996 12 14 8.021758
1996 12 15 7.959704
1996 12 16 6.664037
1996 12 17 6.354361
1996 12 18 7.421484
1996 12 19 4.770082
1996 12 20 2.414345
1996 12 21 3.650250
1996 12 22 6.556612
1996 12 23 11.127741
1996 12 24 11.132687
1996 12 25 9.210372
1996 12 26 2.101123
1996 12 27 5.828871
1996 12 28 11.665928
1996 12 29 13.184912
1996 12 30 12.523250
1996 12 31 11.662213
1997  1  1 11.627323
1997  1  2 15.786548
1997  1  3 16.710782
1997  1  4 16.498480
1997  1  5 16.822624
1997  1  6 11.887627
1997  1  7 5.199932
1997  1  8 3.470635
1997  1  9 3.183959
1997  1 10 1.936012
1997  1 11 1.259408
1997  1 12 -2.552570
1997  1 13 -1.525786
1997  1 14 0.557279
1997  1 15 3.914323
1997  1 16 5.464577
1997  1 17 3.553408
1997  1 18 5.009496
1997  1 19 10.733698
1997  1 20 13.269155
1997  1 21 13.357209
1997  1 22 11.629133
1997  1 23 10.838810
1997  1 24 9.138211
1997  1 25 9.039043
1997  1 26 6.528854
1997  1 27 6.783293
1997  1 28 6.937022
1997  1 29 5.670267
1997  1 30 8.274581
1997  1 31 12.181290
1997  2  1 11.588650
1997  2  2 10.599066
1997  2  3 9.821668
1997  2  4 8.505572
1997  2  5 7.799850
1997  2  6 5.575758
1997  2  7 4.067351
1997  2  8 3.341117
1997  2  9 1.948206
1997  2 10 2.324084
1997  2 11 1.093213
1997  2 12 0.245801
1997  2 13 1.504695
1997  2 14 2.679960
1997  2 15 2.965394
1997  2 16 4.752417
1997  2 17 10.054879
1997  2 18 12.420326
1997  2 19 12.563694
1997  2 20 11.509340
1997  2 21 13.347273
1997  2 22 14.982897
1997  2 23 8.140559
1997  2 24 2.546326
1997  2 25 4.007931
1997  2 26 7.267150
1997  2 27 12.836456
1997  2 28 13.304766
1997  3  1 11.595707
1997  3  2 12.390768
1997  3  3 10.214720
1997  3  4 9.010431
1997  3  5 9.175188
1997  3  6 8.893990
1997  3  7 6.634486
1997  3  8 8.899693
1997  3  9 9.193564
1997  3 10 9.128181
1997  3 11 9.848502
1997  3 12 8.570548
1997  3 13 7.518895
1997  3 14 4.347832
1997  3 15 3.376439
1997  3 16 2.868471
1997  3 17 6.121023
1997  3 18 5.303492
1997  3 19 6.080055
1997  3 20 12.891630
1997  3 21 14.225217
1997  3 22 12.325559
1997  3 23 7.623203
1997  3 24 6.272939
1997  3 25 7.162918
1997  3 26 10.780148
1997  3 27 12.853461
1997  3 28 12.771796
1997  3 29 9.448097
1997  3 30 7.268889
1997  3 31 7.799471
1997  4  1 10.265937
1997  4  2 9.008844
1997  4  3 9.310392
1997  4  4 9.872473
1997  4  5 10.812105
1997  4  6 9.342650
1997  4  7 8.814966
1997  4  8 5.005857
1997  4  9 -0.776585
1997  4 10 -0.095449
1997  4 11 1.853883
1997  4 12 3.084355
1997  4 13 1.004592
1997  4 14 1.167152
1997  4 15 2.681523
1997  4 16 3.568629
1997  4 17 4.189777
